date,co2_ppm,humidity_pct,soil_temp_F
2025-08-27T12:40:00Z,417,23,76.1
2025-08-27T12:41:00Z,417,24,76.2
2025-08-27T12:42:00Z,417,25.3,76.2
2025-08-27T12:43:00Z,417,25.9,76.2
2025-08-27T12:44:00Z,417,24.3,76.2
2025-08-27T12:45:00Z,417,23.2,76.2
2025-08-27T12:46:00Z,416,24.1,76.4
2025-08-27T12:47:00Z,416,23.2,76.4
2025-08-27T12:48:00Z,416,26.4,76.4
2025-08-27T12:49:00Z,417,25.3,76.4
2025-08-27T12:50:00Z,416,27.2,76.4
2025-08-27T12:51:00Z,416,24.5,76.6
2025-08-27T12:52:00Z,415,25.6,76.6
2025-08-27T12:53:00Z,416,25.1,76.6
2025-08-27T12:54:00Z,416,26,76.6
2025-08-27T12:55:00Z,418,25.3,76.6
2025-08-27T12:56:00Z,418,26.1,76.6
2025-08-27T12:57:00Z,418,26.9,76.8
2025-08-27T12:58:00Z,418,23.8,76.8
2025-08-27T12:59:00Z,418,24.3,76.8
2025-08-27T13:00:00Z,418,24.9,76.8
2025-08-27T13:01:00Z,419,23.2,77
2025-08-27T13:02:00Z,418,23.1,77
2025-08-27T13:03:00Z,418,24.6,77
2025-08-27T13:04:00Z,418,23.9,77
2025-08-27T13:05:00Z,418,24.2,77.1
2025-08-27T13:06:00Z,418,25.9,77.1
2025-08-27T13:07:00Z,418,25.5,77.1
2025-08-27T13:08:00Z,418,25.6,77.1
2025-08-27T13:09:00Z,418,26.4,77.3
2025-08-27T13:10:00Z,417,27.4,77.3
2025-08-27T13:11:00Z,416,29.1,77.3
2025-08-27T13:12:00Z,418,29.6,77.3
2025-08-27T13:13:00Z,418,28.8,77.3
2025-08-27T13:14:00Z,418,29.2,77.5
2025-08-27T13:15:00Z,419,30.9,77.5
2025-08-27T13:16:00Z,418,32.9,77.5
2025-08-27T13:17:00Z,418,33.6,77.5
2025-08-27T13:18:00Z,418,34.4,77.5
2025-08-27T13:19:00Z,417,34.9,77.5
2025-08-27T13:20:00Z,416,35.8,77.5
2025-08-27T13:21:00Z,416,37.5,77.5
2025-08-27T13:22:00Z,416,38.6,77.5
2025-08-27T13:23:00Z,415,37.1,77.5
2025-08-27T13:24:00Z,415,36.1,77.5
2025-08-27T13:25:00Z,415,37.4,77.5
2025-08-27T13:26:00Z,415,38.8,77.5
2025-08-27T13:27:00Z,415,38.8,77.5
2025-08-27T13:28:00Z,416,41.1,77.5
2025-08-27T13:29:00Z,415,40.4,77.5
2025-08-27T13:30:00Z,415,40.6,77.5
2025-08-27T13:31:00Z,415,41.6,77.5
2025-08-27T13:32:00Z,415,42.9,77.5
2025-08-27T13:33:00Z,414,43.9,77.5
2025-08-27T13:34:00Z,414,43.1,77.3
2025-08-27T13:35:00Z,415,42.5,77.3
2025-08-27T13:36:00Z,414,41.9,77.3
2025-08-27T13:37:00Z,413,41.3,77.3
2025-08-27T13:38:00Z,411,41.4,77.3
2025-08-27T13:39:00Z,409,42,77.3
2025-08-27T13:40:00Z,410,41.3,77.3
2025-08-27T13:41:00Z,411,41.3,77.3
2025-08-27T13:42:00Z,411,41,77.1
2025-08-27T13:43:00Z,412,41.5,77.1
2025-08-27T13:44:00Z,413,41.8,77.1
2025-08-27T13:45:00Z,413,43.2,77.1
2025-08-27T13:46:00Z,414,44.2,77.1
2025-08-27T13:47:00Z,414,44,77.1
2025-08-27T13:48:00Z,414,44.5,77.1
2025-08-27T13:49:00Z,413,45.6,77.1
2025-08-27T13:50:00Z,413,45,77.1
2025-08-27T13:51:00Z,412,44.8,77
2025-08-27T13:52:00Z,412,44.9,77
2025-08-27T13:53:00Z,412,46.7,77
2025-08-27T13:54:00Z,412,46.6,77
2025-08-27T13:55:00Z,411,46.5,77
2025-08-27T13:56:00Z,411,46.9,77
2025-08-27T13:57:00Z,411,46,77
2025-08-27T13:58:00Z,410,44.8,76.8
2025-08-27T13:59:00Z,409,45.3,76.8
2025-08-27T14:00:00Z,408,43.8,76.8
2025-08-27T14:01:00Z,408,42.4,76.8
2025-08-27T14:02:00Z,406,41.9,76.8
2025-08-27T14:03:00Z,405,41.4,76.8
2025-08-27T14:04:00Z,407,41.5,76.8
2025-08-27T14:05:00Z,407,41.5,76.6
2025-08-27T14:06:00Z,408,42.1,76.6
2025-08-27T14:07:00Z,408,43.5,76.6
2025-08-27T14:08:00Z,408,43.8,76.6
2025-08-27T14:09:00Z,407,42.4,76.6
2025-08-27T14:10:00Z,407,42.4,76.6
2025-08-27T14:11:00Z,407,40.7,76.6
2025-08-27T14:12:00Z,406,40.2,76.6
2025-08-27T14:13:00Z,406,41.3,76.4
2025-08-27T14:14:00Z,405,44.1,76.4
2025-08-27T14:15:00Z,404,44.8,76.4
2025-08-27T14:16:00Z,405,43.6,76.4
2025-08-27T14:17:00Z,405,43.9,76.4
2025-08-27T14:18:00Z,406,45.3,76.4
2025-08-27T14:19:00Z,407,47,76.4
2025-08-27T14:20:00Z,407,48.4,76.4
2025-08-27T14:21:00Z,407,46.5,76.4
2025-08-27T14:22:00Z,408,47.2,76.2
2025-08-27T14:23:00Z,409,47.1,76.2
2025-08-27T14:24:00Z,409,46.8,76.2
2025-08-27T14:25:00Z,409,47.2,76.2
2025-08-27T14:26:00Z,410,48.4,76.2
2025-08-27T14:27:00Z,410,48.1,76.2
2025-08-27T14:28:00Z,411,49.2,76.2
2025-08-27T14:29:00Z,411,50.8,76.2
2025-08-27T14:30:00Z,411,51.2,76.2
2025-08-27T14:31:00Z,411,51.4,76.2
2025-08-27T14:32:00Z,411,52.5,76.1
2025-08-27T14:33:00Z,411,52,76.1
2025-08-27T14:34:00Z,411,52.2,76.1
2025-08-27T14:35:00Z,411,53.1,76.1
2025-08-27T14:36:00Z,410,53.3,76.1
2025-08-27T14:37:00Z,410,52.7,76.1
2025-08-27T14:38:00Z,408,52.1,76.1
2025-08-27T14:39:00Z,407,51.6,76.1
2025-08-27T14:40:00Z,407,51.6,76.1
2025-08-27T14:41:00Z,408,51.1,75.9
2025-08-27T14:42:00Z,407,49.6,75.9
2025-08-27T14:43:00Z,406,47.8,75.9
2025-08-27T14:44:00Z,405,46.7,75.9
2025-08-27T14:45:00Z,404,43.1,75.9
2025-08-27T14:46:00Z,404,40.8,75.9
2025-08-27T14:47:00Z,404,40.4,75.9
2025-08-27T14:48:00Z,404,40.5,75.9
2025-08-27T14:49:00Z,404,40.3,75.9
2025-08-27T14:50:00Z,404,40.4,75.9
2025-08-27T14:51:00Z,404,40.3,75.7
2025-08-27T14:52:00Z,405,40.4,75.7
2025-08-27T14:53:00Z,406,39.8,75.7
2025-08-27T14:54:00Z,406,39.5,75.7
2025-08-27T14:55:00Z,407,39.2,75.7
2025-08-27T14:56:00Z,408,40,75.7
2025-08-27T14:57:00Z,407,41.3,75.7
2025-08-27T14:58:00Z,407,39.5,75.7
2025-08-27T14:59:00Z,407,39.5,75.7
2025-08-27T15:00:00Z,406,41,75.7
2025-08-27T15:01:00Z,406,41.5,75.7
2025-08-27T15:02:00Z,405,42.6,75.7
2025-08-27T15:03:00Z,404,43.4,75.7
2025-08-27T15:04:00Z,404,43.8,75.7
2025-08-27T15:05:00Z,405,43.1,75.7
2025-08-27T15:06:00Z,407,43.6,75.7
2025-08-27T15:07:00Z,407,44.8,75.7
2025-08-27T15:08:00Z,407,45,75.7
2025-08-27T15:09:00Z,406,45.5,75.7
2025-08-27T15:10:00Z,407,46.2,75.7
2025-08-27T15:11:00Z,408,47.8,75.7
2025-08-27T15:12:00Z,408,47.6,75.5
2025-08-27T15:13:00Z,408,47.3,75.5
2025-08-27T15:14:00Z,408,48.4,75.5
2025-08-27T15:15:00Z,409,49.7,75.5
2025-08-27T15:16:00Z,410,50.6,75.5
2025-08-27T15:17:00Z,410,50.7,75.5
2025-08-27T15:18:00Z,410,50.7,75.5
2025-08-27T15:19:00Z,411,50.3,75.5
2025-08-27T15:20:00Z,410,49.9,75.5
2025-08-27T15:21:00Z,410,50.3,75.5
2025-08-27T15:22:00Z,410,50.9,75.5
2025-08-27T15:23:00Z,410,51.7,75.5
2025-08-27T15:24:00Z,410,52.5,75.5
2025-08-27T15:25:00Z,409,53,75.5
2025-08-27T15:26:00Z,409,53,75.5
2025-08-27T15:27:00Z,410,53,75.5
2025-08-27T15:28:00Z,410,53.2,75.3
2025-08-27T15:29:00Z,409,52.8,75.3
2025-08-27T15:30:00Z,409,51.1,75.3
2025-08-27T15:31:00Z,407,50.7,75.3
2025-08-27T15:32:00Z,406,50.7,75.3
2025-08-27T15:33:00Z,407,50,75.3
2025-08-27T15:34:00Z,406,49.8,75.3
2025-08-27T15:35:00Z,406,47.6,75.3
2025-08-27T15:36:00Z,406,47.4,75.3
2025-08-27T15:37:00Z,407,47.5,75.3
2025-08-27T15:38:00Z,406,46.8,75.3
2025-08-27T15:39:00Z,406,46.5,75.3
2025-08-27T15:40:00Z,407,46.3,75.3
2025-08-27T15:41:00Z,406,45.7,75.3
2025-08-27T15:42:00Z,407,45.8,75.3
2025-08-27T15:43:00Z,407,45.1,75.2
2025-08-27T15:44:00Z,406,43.9,75.2
2025-08-27T15:45:00Z,406,42.5,75.2
2025-08-27T15:46:00Z,406,42.4,75.2
2025-08-27T15:47:00Z,406,40.1,75.2
2025-08-27T15:48:00Z,406,39.7,75.2
2025-08-27T15:49:00Z,406,40.6,75.2
2025-08-27T15:50:00Z,406,40.4,75.2
2025-08-27T15:51:00Z,406,39.8,75.2
2025-08-27T15:52:00Z,407,41.2,75.2
2025-08-27T15:53:00Z,407,41,75.2
2025-08-27T15:54:00Z,407,40.4,75.2
2025-08-27T15:55:00Z,407,40,75.2
2025-08-27T15:56:00Z,408,40.2,75.2
2025-08-27T15:57:00Z,408,41,75.2
2025-08-27T15:58:00Z,408,41,75.2
2025-08-27T15:59:00Z,407,40.8,75.2
2025-08-27T16:00:00Z,407,40.6,75.2
2025-08-27T16:01:00Z,407,40.2,75.2
2025-08-27T16:02:00Z,406,40.2,75.2
2025-08-27T16:03:00Z,406,41.2,75.2
2025-08-27T16:04:00Z,406,42.3,75.2
2025-08-27T16:05:00Z,406,41.8,75.2
2025-08-27T16:06:00Z,407,42.3,75.2
2025-08-27T16:07:00Z,407,41.8,75.2
2025-08-27T16:08:00Z,406,41.3,75.2
2025-08-27T16:09:00Z,408,40.8,75.2
2025-08-27T16:10:00Z,408,39.6,75.2
2025-08-27T16:11:00Z,407,39.4,75.2
2025-08-27T16:12:00Z,407,41.3,75.2
2025-08-27T16:13:00Z,408,42.2,75
2025-08-27T16:14:00Z,409,44,75
2025-08-27T16:15:00Z,409,45.1,75
2025-08-27T16:16:00Z,410,45.6,75
2025-08-27T16:17:00Z,411,45.1,75
2025-08-27T16:18:00Z,411,45.4,75
2025-08-27T16:19:00Z,412,46.4,75
2025-08-27T16:20:00Z,413,46.9,75
2025-08-27T16:21:00Z,412,48.2,75
2025-08-27T16:22:00Z,412,48.1,75
2025-08-27T16:23:00Z,413,48.6,75
2025-08-27T16:24:00Z,412,47.4,75
2025-08-27T16:25:00Z,410,45.4,75
2025-08-27T16:26:00Z,408,45.8,75
2025-08-27T16:27:00Z,408,44.5,75
2025-08-27T16:28:00Z,408,45.1,75
2025-08-27T16:29:00Z,408,45.5,75
2025-08-27T16:30:00Z,408,45.8,75
2025-08-27T16:31:00Z,408,46.8,75
2025-08-27T16:32:00Z,409,47.7,75
2025-08-27T16:33:00Z,410,47.5,75
2025-08-27T16:34:00Z,410,47.2,74.8
2025-08-27T16:35:00Z,410,47.3,74.8
2025-08-27T16:36:00Z,410,47.6,74.8
2025-08-27T16:37:00Z,409,47.5,74.8
2025-08-27T16:38:00Z,409,47.7,74.8
2025-08-27T16:39:00Z,409,47.1,74.8
2025-08-27T16:40:00Z,409,47.1,74.8
2025-08-27T16:41:00Z,410,46.2,74.8
2025-08-27T16:42:00Z,410,46.5,74.8
2025-08-27T16:43:00Z,410,47,74.8
2025-08-27T16:44:00Z,411,47.5,74.8
2025-08-27T16:45:00Z,411,49.1,74.8
2025-08-27T16:46:00Z,412,50.6,74.8
2025-08-27T16:47:00Z,413,52.3,74.8
2025-08-27T16:48:00Z,415,52.1,74.8
2025-08-27T16:49:00Z,416,52.7,74.8
2025-08-27T16:50:00Z,415,52.5,74.8
2025-08-27T16:51:00Z,416,53.1,74.6
2025-08-27T16:52:00Z,416,54.7,74.6
2025-08-27T16:53:00Z,418,55.7,74.6
2025-08-27T16:54:00Z,419,56.3,74.6
2025-08-27T16:55:00Z,418,56.7,74.6
2025-08-27T16:56:00Z,418,57,74.6
2025-08-27T16:57:00Z,417,56.9,74.6
2025-08-27T16:58:00Z,415,57.3,74.6
2025-08-27T16:59:00Z,415,57.5,74.6
2025-08-27T17:00:00Z,416,58.3,74.6
2025-08-27T17:01:00Z,416,58.6,74.6
2025-08-27T17:02:00Z,417,58.9,74.6
2025-08-27T17:03:00Z,416,59.2,74.6
2025-08-27T17:04:00Z,416,59.3,74.4
2025-08-27T17:05:00Z,415,59.7,74.4
2025-08-27T17:06:00Z,414,59.8,74.4
2025-08-27T17:07:00Z,414,59.7,74.4
2025-08-27T17:08:00Z,413,59.8,74.4
2025-08-27T17:09:00Z,413,59.9,74.4
2025-08-27T17:10:00Z,413,60,74.4
2025-08-27T17:11:00Z,414,59.9,74.4
2025-08-27T17:12:00Z,413,61.3,74.4
2025-08-27T17:13:00Z,414,61.5,74.4
2025-08-27T17:14:00Z,415,62.9,74.4
2025-08-27T17:15:00Z,415,61.8,74.4
2025-08-27T17:16:00Z,413,61.6,74.3
2025-08-27T17:17:00Z,411,61.2,74.3
2025-08-27T17:18:00Z,412,61.5,74.3
2025-08-27T17:19:00Z,416,61.9,74.3
2025-08-27T17:20:00Z,418,61.5,74.3
2025-08-27T17:21:00Z,416,61,74.3
2025-08-27T17:22:00Z,412,60.8,74.3
2025-08-27T17:23:00Z,411,60.8,74.3
2025-08-27T17:24:00Z,414,61.1,74.3
2025-08-27T17:25:00Z,416,61.6,74.3
2025-08-27T17:26:00Z,418,62.2,74.3
2025-08-27T17:27:00Z,418,62.6,74.3
2025-08-27T17:28:00Z,419,62.7,74.1
2025-08-27T17:29:00Z,418,62.8,74.1
2025-08-27T17:30:00Z,419,63.1,74.1
2025-08-27T17:31:00Z,420,63.6,74.1
2025-08-27T17:32:00Z,420,64,74.1
2025-08-27T17:33:00Z,421,64.5,74.1
2025-08-27T17:34:00Z,420,65,74.1
2025-08-27T17:35:00Z,421,65.2,74.1
2025-08-27T17:36:00Z,422,65.3,74.1
2025-08-27T17:37:00Z,422,65.9,74.1
2025-08-27T17:38:00Z,424,66.1,74.1
2025-08-27T17:39:00Z,424,66.2,73.9
2025-08-27T17:40:00Z,424,66.4,73.9
2025-08-27T17:41:00Z,424,66.7,73.9
2025-08-27T17:42:00Z,426,66.8,73.9
2025-08-27T17:43:00Z,426,67.1,73.9
2025-08-27T17:44:00Z,426,67.2,73.9
2025-08-27T17:45:00Z,427,67.5,73.9
2025-08-27T17:46:00Z,427,67.9,73.9
2025-08-27T17:47:00Z,428,68.2,73.9
2025-08-27T17:48:00Z,471,68.3,73.9
2025-08-27T17:49:00Z,450,69.2,73.9
2025-08-27T17:50:00Z,443,70.5,73.9
2025-08-27T17:51:00Z,443,71.5,73.9
2025-08-27T17:52:00Z,444,72,73.7
2025-08-27T17:53:00Z,444,72.4,73.7
2025-08-27T17:54:00Z,444,73,73.7
2025-08-27T17:55:00Z,444,73.5,73.7
2025-08-27T17:56:00Z,446,74,73.7
2025-08-27T17:57:00Z,448,74.5,73.7
2025-08-27T17:58:00Z,448,74.9,73.7
2025-08-27T17:59:00Z,449,75.3,73.7
2025-08-27T18:00:00Z,451,75.8,73.7
2025-08-27T18:01:00Z,452,76.1,73.7
2025-08-27T18:02:00Z,453,76.4,73.7
2025-08-27T18:03:00Z,454,76.6,73.5
2025-08-27T18:04:00Z,455,76.9,73.5
2025-08-27T18:05:00Z,456,77.1,73.5
2025-08-27T18:06:00Z,457,77.4,73.5
2025-08-27T18:07:00Z,459,77.6,73.5
2025-08-27T18:08:00Z,459,77.8,73.5
2025-08-27T18:09:00Z,460,77.9,73.5
2025-08-27T18:10:00Z,462,78.1,73.5
2025-08-27T18:11:00Z,463,78.4,73.5
2025-08-27T18:12:00Z,465,78.4,73.5
2025-08-27T18:13:00Z,466,78.7,73.5
2025-08-27T18:14:00Z,466,78.8,73.5
2025-08-27T18:15:00Z,468,78.9,73.5
2025-08-27T18:16:00Z,468,79.2,73.4
2025-08-27T18:17:00Z,469,79.2,73.4
2025-08-27T18:18:00Z,469,79.4,73.4
2025-08-27T18:19:00Z,469,79.5,73.4
2025-08-27T18:20:00Z,470,79.6,73.4
2025-08-27T18:21:00Z,472,79.7,73.4
2025-08-27T18:22:00Z,472,79.7,73.4
2025-08-27T18:23:00Z,472,80,73.4
2025-08-27T18:24:00Z,473,80,73.4
2025-08-27T18:25:00Z,473,80,73.4
2025-08-27T18:26:00Z,473,80.2,73.4
2025-08-27T18:27:00Z,473,80.2,73.4
2025-08-27T18:28:00Z,474,80.2,73.4
2025-08-27T18:29:00Z,475,80.3,73.2
2025-08-27T18:30:00Z,474,80.4,73.2
2025-08-27T18:31:00Z,474,80.5,73.2
2025-08-27T18:32:00Z,474,80.5,73.2
2025-08-27T18:33:00Z,475,80.6,73.2
2025-08-27T18:34:00Z,475,80.8,73.2
2025-08-27T18:35:00Z,476,80.9,73.2
2025-08-27T18:36:00Z,477,80.9,73.2
2025-08-27T18:37:00Z,477,81,73.2
2025-08-27T18:38:00Z,478,81,73.2
2025-08-27T18:39:00Z,478,81.1,73.2
2025-08-27T18:40:00Z,478,81.1,73.2
2025-08-27T18:41:00Z,477,81.2,73.2
2025-08-27T18:42:00Z,477,81.2,73
2025-08-27T18:43:00Z,477,81.2,73
2025-08-27T18:44:00Z,477,81.2,73
2025-08-27T18:45:00Z,477,81.3,73
2025-08-27T18:46:00Z,477,81.4,73
2025-08-27T18:47:00Z,477,81.4,73
2025-08-27T18:48:00Z,477,81.5,73
2025-08-27T18:49:00Z,477,81.5,73
2025-08-27T18:50:00Z,476,81.6,73
2025-08-27T18:51:00Z,476,81.6,73
2025-08-27T18:52:00Z,476,81.6,73
2025-08-27T18:53:00Z,477,81.6,73
2025-08-27T18:54:00Z,477,81.7,73
2025-08-27T18:55:00Z,477,81.8,73
2025-08-27T18:56:00Z,477,81.8,72.8
2025-08-27T18:57:00Z,477,81.7,72.8
2025-08-27T18:58:00Z,476,81.8,72.8
2025-08-27T18:59:00Z,476,81.8,72.8
2025-08-27T19:00:00Z,476,81.8,72.8
2025-08-27T19:01:00Z,475,81.7,72.8
2025-08-27T19:02:00Z,474,81.7,72.8
2025-08-27T19:03:00Z,474,81.8,72.8
2025-08-27T19:04:00Z,474,81.7,72.8
2025-08-27T19:05:00Z,475,81.7,72.8
2025-08-27T19:06:00Z,475,81.7,72.8
2025-08-27T19:07:00Z,475,81.6,72.8
2025-08-27T19:08:00Z,473,81.6,72.8
2025-08-27T19:09:00Z,473,81.6,72.8
2025-08-27T19:10:00Z,473,81.7,72.6
2025-08-27T19:11:00Z,472,81.7,72.6
2025-08-27T19:12:00Z,472,81.8,72.6
2025-08-27T19:13:00Z,472,81.9,72.6
2025-08-27T19:14:00Z,472,81.8,72.6
2025-08-27T19:15:00Z,471,81.8,72.6
2025-08-27T19:16:00Z,471,81.8,72.6
2025-08-27T19:17:00Z,470,81.7,72.6
2025-08-27T19:18:00Z,468,81.6,72.6
2025-08-27T19:19:00Z,467,81.5,72.6
2025-08-27T19:20:00Z,468,81.6,72.6
2025-08-27T19:21:00Z,468,81.7,72.6
2025-08-27T19:22:00Z,469,81.8,72.6
2025-08-27T19:23:00Z,469,81.8,72.6
2025-08-27T19:24:00Z,469,81.8,72.6
2025-08-27T19:25:00Z,469,81.8,72.6
2025-08-27T19:26:00Z,469,81.9,72.5
2025-08-27T19:27:00Z,469,82,72.5
2025-08-27T19:28:00Z,469,82,72.5
2025-08-27T19:29:00Z,469,82.1,72.5
2025-08-27T19:30:00Z,469,82.2,72.5
2025-08-27T19:31:00Z,468,82.3,72.5
2025-08-27T19:32:00Z,469,82.4,72.5
2025-08-27T19:33:00Z,470,82.5,72.5
2025-08-27T19:34:00Z,470,82.5,72.5
2025-08-27T19:35:00Z,470,82.5,72.5
2025-08-27T19:36:00Z,470,82.4,72.5
2025-08-27T19:37:00Z,470,82.5,72.5
2025-08-27T19:38:00Z,469,82.5,72.5
2025-08-27T19:39:00Z,469,82.3,72.5
2025-08-27T19:40:00Z,469,82.3,72.5
2025-08-27T19:41:00Z,469,82.4,72.5
2025-08-27T19:42:00Z,468,82.5,72.3
2025-08-27T19:43:00Z,468,82.5,72.3
2025-08-27T19:44:00Z,468,82.2,72.3
2025-08-27T19:45:00Z,468,82.1,72.3
2025-08-27T19:46:00Z,469,82.1,72.3
2025-08-27T19:47:00Z,469,82,72.3
2025-08-27T19:48:00Z,468,81.7,72.3
2025-08-27T19:49:00Z,465,81.3,72.3
2025-08-27T19:50:00Z,463,81.1,72.3
2025-08-27T19:51:00Z,461,80.6,72.3
2025-08-27T19:52:00Z,458,80.5,72.3
2025-08-27T19:53:00Z,455,80.3,72.3
2025-08-27T19:54:00Z,456,80.3,72.3
2025-08-27T19:55:00Z,455,80,72.3
2025-08-27T19:56:00Z,454,79.8,72.3
2025-08-27T19:57:00Z,450,79.3,72.3
2025-08-27T19:58:00Z,450,79.1,72.3
2025-08-27T19:59:00Z,449,78.8,72.3
2025-08-27T20:00:00Z,446,78.3,72.1
2025-08-27T20:01:00Z,444,78.1,72.1
2025-08-27T20:02:00Z,442,78.2,72.1
2025-08-27T20:03:00Z,441,78.3,72.1
2025-08-27T20:04:00Z,440,78.4,72.1
2025-08-27T20:05:00Z,439,78.5,72.1
2025-08-27T20:06:00Z,438,78.7,72.1
2025-08-27T20:07:00Z,437,78.9,72.1
2025-08-27T20:08:00Z,435,79.1,72.1
2025-08-27T20:09:00Z,435,79.6,72.1
2025-08-27T20:10:00Z,436,79.9,72.1
2025-08-27T20:11:00Z,436,80.1,72.1
2025-08-27T20:12:00Z,436,80.4,72.1
2025-08-27T20:13:00Z,436,80.8,72.1
2025-08-27T20:14:00Z,435,80.9,72.1
2025-08-27T20:15:00Z,433,80.8,72.1
2025-08-27T20:16:00Z,433,81.1,72.1
2025-08-27T20:17:00Z,432,81.6,72.1
2025-08-27T20:18:00Z,431,82,72.1
2025-08-27T20:19:00Z,432,82.4,71.9
2025-08-27T20:20:00Z,434,82.7,71.9
2025-08-27T20:21:00Z,434,83.1,71.9
2025-08-27T20:22:00Z,434,83.3,71.9
2025-08-27T20:23:00Z,435,83.4,71.9
2025-08-27T20:24:00Z,436,83.8,71.9
2025-08-27T20:25:00Z,436,84.2,71.9
2025-08-27T20:26:00Z,437,84.5,71.9
2025-08-27T20:27:00Z,438,84.8,71.9
2025-08-27T20:28:00Z,440,84.9,71.9
2025-08-27T20:29:00Z,440,85,71.9
2025-08-27T20:30:00Z,441,85.1,71.9
2025-08-27T20:31:00Z,441,85.1,71.9
2025-08-27T20:32:00Z,441,85.2,71.9
2025-08-27T20:33:00Z,442,85.4,71.9
2025-08-27T20:34:00Z,443,85.6,71.9
2025-08-27T20:35:00Z,443,85.8,71.9
2025-08-27T20:36:00Z,444,85.9,71.9
2025-08-27T20:37:00Z,445,86,71.7
2025-08-27T20:38:00Z,446,86.1,71.7
2025-08-27T20:39:00Z,447,86.2,71.7
2025-08-27T20:40:00Z,447,86.3,71.7
2025-08-27T20:41:00Z,448,86.3,71.7
2025-08-27T20:42:00Z,448,86.3,71.7
2025-08-27T20:43:00Z,448,86.4,71.7
2025-08-27T20:44:00Z,448,86.5,71.7
2025-08-27T20:45:00Z,448,86.6,71.7
2025-08-27T20:46:00Z,450,86.7,71.7
2025-08-27T20:47:00Z,450,86.7,71.7
2025-08-27T20:48:00Z,450,86.8,71.7
2025-08-27T20:49:00Z,450,86.8,71.7
2025-08-27T20:50:00Z,449,86.7,71.7
2025-08-27T20:51:00Z,447,86.7,71.6
2025-08-27T20:52:00Z,447,86.8,71.6
2025-08-27T20:53:00Z,447,86.8,71.6
2025-08-27T20:54:00Z,447,86.8,71.6
2025-08-27T20:55:00Z,448,86.9,71.6
2025-08-27T20:56:00Z,447,86.9,71.6
2025-08-27T20:57:00Z,447,86.9,71.6
2025-08-27T20:58:00Z,446,87,71.6
2025-08-27T20:59:00Z,447,87,71.6
2025-08-27T21:00:00Z,447,87.1,71.6
2025-08-27T21:01:00Z,447,87.2,71.6
2025-08-27T21:02:00Z,447,87.2,71.6
2025-08-27T21:03:00Z,448,87.3,71.6
2025-08-27T21:04:00Z,449,87.3,71.6
2025-08-27T21:05:00Z,449,87.4,71.6
2025-08-27T21:06:00Z,449,87.4,71.6
2025-08-27T21:07:00Z,449,87.4,71.4
2025-08-27T21:08:00Z,449,87.5,71.4
2025-08-27T21:09:00Z,448,87.6,71.4
2025-08-27T21:10:00Z,448,87.5,71.4
2025-08-27T21:11:00Z,447,87.4,71.4
2025-08-27T21:12:00Z,447,87.5,71.4
2025-08-27T21:13:00Z,446,87.5,71.4
2025-08-27T21:14:00Z,445,87.5,71.4
2025-08-27T21:15:00Z,445,87.5,71.4
2025-08-27T21:16:00Z,446,87.6,71.4
2025-08-27T21:17:00Z,445,87.6,71.4
2025-08-27T21:18:00Z,446,87.6,71.4
2025-08-27T21:19:00Z,446,87.6,71.4
2025-08-27T21:20:00Z,446,87.6,71.4
2025-08-27T21:21:00Z,446,87.7,71.4
2025-08-27T21:22:00Z,446,87.7,71.4
2025-08-27T21:23:00Z,445,87.6,71.4
2025-08-27T21:24:00Z,445,87.6,71.2
2025-08-27T21:25:00Z,444,87.6,71.2
2025-08-27T21:26:00Z,444,87.7,71.2
2025-08-27T21:27:00Z,443,87.7,71.2
2025-08-27T21:28:00Z,443,87.7,71.2
2025-08-27T21:29:00Z,444,87.7,71.2
2025-08-27T21:30:00Z,445,87.7,71.2
2025-08-27T21:31:00Z,445,87.7,71.2
2025-08-27T21:32:00Z,444,87.7,71.2
2025-08-27T21:33:00Z,444,87.7,71.2
2025-08-27T21:34:00Z,444,87.8,71.2
2025-08-27T21:35:00Z,444,87.7,71.2
2025-08-27T21:36:00Z,443,87.7,71.2
2025-08-27T21:37:00Z,443,87.8,71.2
2025-08-27T21:38:00Z,443,87.8,71.2
2025-08-27T21:39:00Z,443,87.9,71.2
2025-08-27T21:40:00Z,442,88,71
2025-08-27T21:41:00Z,441,88,71
2025-08-27T21:42:00Z,441,88.1,71
2025-08-27T21:43:00Z,441,88.1,71
2025-08-27T21:44:00Z,441,88.1,71
2025-08-27T21:45:00Z,442,88.2,71
2025-08-27T21:46:00Z,441,88.3,71
2025-08-27T21:47:00Z,442,88.3,71
2025-08-27T21:48:00Z,442,88.3,71
2025-08-27T21:49:00Z,442,88.3,71
2025-08-27T21:50:00Z,442,88.4,71
2025-08-27T21:51:00Z,443,88.4,71
2025-08-27T21:52:00Z,443,88.5,71
2025-08-27T21:53:00Z,443,88.5,71
2025-08-27T21:54:00Z,443,88.5,71
2025-08-27T21:55:00Z,444,88.6,71
2025-08-27T21:56:00Z,444,88.6,70.8
2025-08-27T21:57:00Z,444,88.6,71
2025-08-27T21:58:00Z,444,88.6,70.8
2025-08-27T21:59:00Z,444,88.6,70.8
2025-08-27T22:00:00Z,443,88.6,70.8
2025-08-27T22:01:00Z,443,88.5,70.8
2025-08-27T22:02:00Z,443,88.5,70.8
2025-08-27T22:03:00Z,443,88.5,70.8
2025-08-27T22:04:00Z,443,88.4,70.8
2025-08-27T22:05:00Z,443,88.4,70.8
2025-08-27T22:06:00Z,442,88.4,70.8
